Vin_A,Vin_B,temp,pvdd,cqload,lmin,wmin,toxe_n,toxm_n,toxref_n,toxe_p,toxm_p,toxref_p,toxp_par,xj_n,xj_p,ndep_n,ndep_p,leakage
0.0,1.0,85.06821517097308,1.0176634227107213,1.730391268175949e-16,4.6090762305030655e-08,4.6019916009173933e-08,8.952699895150853e-10,9.281022739060575e-10,8.720163287548066e-10,9.601325084054668e-10,9.167806225020855e-10,9.383806607573503e-10,6.890100265199717e-10,1.3870998005659277e-08,1.3841948313458812e-08,6.700155921401355e+18,2.78124863023458e+18,1.678294e-08
1.0,0.0,85.06821517097308,1.0176634227107213,1.730391268175949e-16,4.6090762305030655e-08,4.6019916009173933e-08,8.952699895150853e-10,9.281022739060575e-10,8.720163287548066e-10,9.601325084054668e-10,9.167806225020855e-10,9.383806607573503e-10,6.890100265199717e-10,1.3870998005659277e-08,1.3841948313458812e-08,6.700155921401355e+18,2.78124863023458e+18,1.841251e-08
1.0,1.0,85.06821517097308,1.0176634227107213,1.730391268175949e-16,4.6090762305030655e-08,4.6019916009173933e-08,8.952699895150853e-10,9.281022739060575e-10,8.720163287548066e-10,9.601325084054668e-10,9.167806225020855e-10,9.383806607573503e-10,6.890100265199717e-10,1.3870998005659277e-08,1.3841948313458812e-08,6.700155921401355e+18,2.78124863023458e+18,1.322138e-08
0.0,0.0,101.60218668442744,1.0662096910472385,1.975003334427831e-15,4.494164204000429e-08,4.1755353527405815e-08,9.677017049189464e-10,9.423698311811231e-10,9.372995815336547e-10,9.192088442135291e-10,9.619340594621112e-10,9.121396152601843e-10,6.241060849082914e-10,1.3878864075144117e-08,1.4949555853876542e-08,6.471276930158362e+18,2.811436256314308e+18,7.12264e-09
0.0,1.0,101.60218668442744,1.0662096910472385,1.975003334427831e-15,4.494164204000429e-08,4.1755353527405815e-08,9.677017049189464e-10,9.423698311811231e-10,9.372995815336547e-10,9.192088442135291e-10,9.619340594621112e-10,9.121396152601843e-10,6.241060849082914e-10,1.3878864075144117e-08,1.4949555853876542e-08,6.471276930158362e+18,2.811436256314308e+18,8.4461e-09
1.0,0.0,101.60218668442744,1.0662096910472385,1.975003334427831e-15,4.494164204000429e-08,4.1755353527405815e-08,9.677017049189464e-10,9.423698311811231e-10,9.372995815336547e-10,9.192088442135291e-10,9.619340594621112e-10,9.121396152601843e-10,6.241060849082914e-10,1.3878864075144117e-08,1.4949555853876542e-08,6.471276930158362e+18,2.811436256314308e+18,7.813799e-09
1.0,1.0,101.60218668442744,1.0662096910472385,1.975003334427831e-15,4.494164204000429e-08,4.1755353527405815e-08,9.677017049189464e-10,9.423698311811231e-10,9.372995815336547e-10,9.192088442135291e-10,9.619340594621112e-10,9.121396152601843e-10,6.241060849082914e-10,1.3878864075144117e-08,1.4949555853876542e-08,6.471276930158362e+18,2.811436256314308e+18,1.065155e-08
0.0,0.0,121.15130160189752,1.02579636871823,1.0785640158232411e-16,4.493310091091164e-08,4.4405815203372834e-08,8.788589917243127e-10,8.289123928432017e-10,9.243802212632711e-10,9.551213733059227e-10,8.69236116158503e-10,9.341310260495051e-10,6.611909946261046e-10,1.4170091249645569e-08,1.4491949690838165e-08,6.437382204293249e+18,2.7955874132016835e+18,1.868068e-08
0.0,1.0,121.15130160189752,1.02579636871823,1.0785640158232411e-16,4.493310091091164e-08,4.4405815203372834e-08,8.788589917243127e-10,8.289123928432017e-10,9.243802212632711e-10,9.551213733059227e-10,8.69236116158503e-10,9.341310260495051e-10,6.611909946261046e-10,1.4170091249645569e-08,1.4491949690838165e-08,6.437382204293249e+18,2.7955874132016835e+18,1.813646e-08
1.0,0.0,121.15130160189752,1.02579636871823,1.0785640158232411e-16,4.493310091091164e-08,4.4405815203372834e-08,8.788589917243127e-10,8.289123928432017e-10,9.243802212632711e-10,9.551213733059227e-10,8.69236116158503e-10,9.341310260495051e-10,6.611909946261046e-10,1.4170091249645569e-08,1.4491949690838165e-08,6.437382204293249e+18,2.7955874132016835e+18,1.846982e-08
1.0,1.0,121.15130160189752,1.02579636871823,1.0785640158232411e-16,4.493310091091164e-08,4.4405815203372834e-08,8.788589917243127e-10,8.289123928432017e-10,9.243802212632711e-10,9.551213733059227e-10,8.69236116158503e-10,9.341310260495051e-10,6.611909946261046e-10,1.4170091249645569e-08,1.4491949690838165e-08,6.437382204293249e+18,2.7955874132016835e+18,1.731836e-08
0.0,0.0,88.84854155901024,1.074530131089479,4.083564220374125e-15,4.539019935740815e-08,4.838142554820744e-08,9.282978217490847e-10,9.259215690149291e-10,9.176177813819948e-10,9.30625829554874e-10,9.247117634650138e-10,9.077030911578435e-10,6.58868058260554e-10,1.4686616912866424e-08,1.4443722391935106e-08,6.066961446956936e+18,2.8619867779401405e+18,3.671088e-08
0.0,1.0,88.84854155901024,1.074530131089479,4.083564220374125e-15,4.539019935740815e-08,4.838142554820744e-08,9.282978217490847e-10,9.259215690149291e-10,9.176177813819948e-10,9.30625829554874e-10,9.247117634650138e-10,9.077030911578435e-10,6.58868058260554e-10,1.4686616912866424e-08,1.4443722391935106e-08,6.066961446956936e+18,2.8619867779401405e+18,3.039201e-08
1.0,0.0,88.84854155901024,1.074530131089479,4.083564220374125e-15,4.539019935740815e-08,4.838142554820744e-08,9.282978217490847e-10,9.259215690149291e-10,9.176177813819948e-10,9.30625829554874e-10,9.247117634650138e-10,9.077030911578435e-10,6.58868058260554e-10,1.4686616912866424e-08,1.4443722391935106e-08,6.066961446956936e+18,2.8619867779401405e+18,3.366187e-08
1.0,1.0,88.84854155901024,1.074530131089479,4.083564220374125e-15,4.539019935740815e-08,4.838142554820744e-08,9.282978217490847e-10,9.259215690149291e-10,9.176177813819948e-10,9.30625829554874e-10,9.247117634650138e-10,9.077030911578435e-10,6.58868058260554e-10,1.4686616912866424e-08,1.4443722391935106e-08,6.066961446956936e+18,2.8619867779401405e+18,2.087169e-08
0.0,0.0,28.06628520552773,0.9547084069631272,9.4296623077566e-16,4.489521525261572e-08,4.600895507785214e-08,9.22415650026139e-10,8.328118782401479e-10,8.848392504820675e-10,9.43740925367777e-10,8.714094773967046e-10,8.902174329453852e-10,6.409198901558303e-10,1.474329301872816e-08,1.4261006191315745e-08,6.251699907590054e+18,2.726762508266585e+18,4.727532e-09
0.0,1.0,28.06628520552773,0.9547084069631272,9.4296623077566e-16,4.489521525261572e-08,4.600895507785214e-08,9.22415650026139e-10,8.328118782401479e-10,8.848392504820675e-10,9.43740925367777e-10,8.714094773967046e-10,8.902174329453852e-10,6.409198901558303e-10,1.474329301872816e-08,1.4261006191315745e-08,6.251699907590054e+18,2.726762508266585e+18,7.089411e-09
1.0,0.0,28.06628520552773,0.9547084069631272,9.4296623077566e-16,4.489521525261572e-08,4.600895507785214e-08,9.22415650026139e-10,8.328118782401479e-10,8.848392504820675e-10,9.43740925367777e-10,8.714094773967046e-10,8.902174329453852e-10,6.409198901558303e-10,1.474329301872816e-08,1.4261006191315745e-08,6.251699907590054e+18,2.726762508266585e+18,5.940522e-09
1.0,1.0,28.06628520552773,0.9547084069631272,9.4296623077566e-16,4.489521525261572e-08,4.600895507785214e-08,9.22415650026139e-10,8.328118782401479e-10,8.848392504820675e-10,9.43740925367777e-10,8.714094773967046e-10,8.902174329453852e-10,6.409198901558303e-10,1.474329301872816e-08,1.4261006191315745e-08,6.251699907590054e+18,2.726762508266585e+18,1.298813e-08
0.0,0.0,85.49525173156198,1.0596093667825128,3.3759940585202684e-15,4.5375170860324696e-08,4.5389748742505214e-08,8.643316513438877e-10,9.120449716527083e-10,8.755262537401806e-10,8.962499249576945e-10,9.45896598735874e-10,9.637403837308022e-10,6.586039684564119e-10,1.3879332771884172e-08,1.3503608724188077e-08,6.510197653842674e+18,2.768679139932238e+18,3.293806e-08
0.0,1.0,85.49525173156198,1.0596093667825128,3.3759940585202684e-15,4.5375170860324696e-08,4.5389748742505214e-08,8.643316513438877e-10,9.120449716527083e-10,8.755262537401806e-10,8.962499249576945e-10,9.45896598735874e-10,9.637403837308022e-10,6.586039684564119e-10,1.3879332771884172e-08,1.3503608724188077e-08,6.510197653842674e+18,2.768679139932238e+18,2.56437e-08
1.0,0.0,85.49525173156198,1.0596093667825128,3.3759940585202684e-15,4.5375170860324696e-08,4.5389748742505214e-08,8.643316513438877e-10,9.120449716527083e-10,8.755262537401806e-10,8.962499249576945e-10,9.45896598735874e-10,9.637403837308022e-10,6.586039684564119e-10,1.3879332771884172e-08,1.3503608724188077e-08,6.510197653842674e+18,2.768679139932238e+18,2.935699e-08
1.0,1.0,85.49525173156198,1.0596093667825128,3.3759940585202684e-15,4.5375170860324696e-08,4.5389748742505214e-08,8.643316513438877e-10,9.120449716527083e-10,8.755262537401806e-10,8.962499249576945e-10,9.45896598735874e-10,9.637403837308022e-10,6.586039684564119e-10,1.3879332771884172e-08,1.3503608724188077e-08,6.510197653842674e+18,2.768679139932238e+18,2.391826e-08
0.0,0.0,-33.71060334359202,0.9371271888611904,1.3925601520032966e-15,4.346713001335961e-08,4.3894222245643625e-08,9.23197589322078e-10,9.367461169258095e-10,8.847744719502791e-10,9.232171530626223e-10,8.828053869695897e-10,9.963122095061543e-10,6.608256840274257e-10,1.4143887914781027e-08,1.3798821709161648e-08,6.678654064238918e+18,2.97697700800576e+18,4.762094e-09
0.0,1.0,-33.71060334359202,0.9371271888611904,1.3925601520032966e-15,4.346713001335961e-08,4.3894222245643625e-08,9.23197589322078e-10,9.367461169258095e-10,8.847744719502791e-10,9.232171530626223e-10,8.828053869695897e-10,9.963122095061543e-10,6.608256840274257e-10,1.4143887914781027e-08,1.3798821709161648e-08,6.678654064238918e+18,2.97697700800576e+18,4.7989e-09
1.0,0.0,-33.71060334359202,0.9371271888611904,1.3925601520032966e-15,4.346713001335961e-08,4.3894222245643625e-08,9.23197589322078e-10,9.367461169258095e-10,8.847744719502791e-10,9.232171530626223e-10,8.828053869695897e-10,9.963122095061543e-10,6.608256840274257e-10,1.4143887914781027e-08,1.3798821709161648e-08,6.678654064238918e+18,2.97697700800576e+18,4.799411e-09
1.0,1.0,-33.71060334359202,0.9371271888611904,1.3925601520032966e-15,4.346713001335961e-08,4.3894222245643625e-08,9.23197589322078e-10,9.367461169258095e-10,8.847744719502791e-10,9.232171530626223e-10,8.828053869695897e-10,9.963122095061543e-10,6.608256840274257e-10,1.4143887914781027e-08,1.3798821709161648e-08,6.678654064238918e+18,2.97697700800576e+18,8.149171e-09
0.0,0.0,60.18578383895429,1.090558331394389,6.85402060544862e-16,4.327434334527224e-08,4.3982505243189044e-08,8.644835807942002e-10,9.019456831903072e-10,8.684435969234495e-10,9.241066629602079e-10,9.287022663344223e-10,9.720097323457679e-10,6.235951836838274e-10,1.3356894382036765e-08,1.4267283971200034e-08,6.615088646082734e+18,2.7253532937506616e+18,1.946458e-08
0.0,1.0,60.18578383895429,1.090558331394389,6.85402060544862e-16,4.327434334527224e-08,4.3982505243189044e-08,8.644835807942002e-10,9.019456831903072e-10,8.684435969234495e-10,9.241066629602079e-10,9.287022663344223e-10,9.720097323457679e-10,6.235951836838274e-10,1.3356894382036765e-08,1.4267283971200034e-08,6.615088646082734e+18,2.7253532937506616e+18,1.542383e-08
1.0,0.0,60.18578383895429,1.090558331394389,6.85402060544862e-16,4.327434334527224e-08,4.3982505243189044e-08,8.644835807942002e-10,9.019456831903072e-10,8.684435969234495e-10,9.241066629602079e-10,9.287022663344223e-10,9.720097323457679e-10,6.235951836838274e-10,1.3356894382036765e-08,1.4267283971200034e-08,6.615088646082734e+18,2.7253532937506616e+18,1.749092e-08
1.0,1.0,60.18578383895429,1.090558331394389,6.85402060544862e-16,4.327434334527224e-08,4.3982505243189044e-08,8.644835807942002e-10,9.019456831903072e-10,8.684435969234495e-10,9.241066629602079e-10,9.287022663344223e-10,9.720097323457679e-10,6.235951836838274e-10,1.3356894382036765e-08,1.4267283971200034e-08,6.615088646082734e+18,2.7253532937506616e+18,1.20533e-08
0.0,0.0,-29.196408266371648,1.0374976552775632,4.652173741842417e-15,4.3745832930748846e-08,4.487506740645005e-08,8.202248328600975e-10,8.616093248038728e-10,9.749160117476101e-10,9.01212810674502e-10,9.113459931148263e-10,9.243487369340391e-10,6.553348264943225e-10,1.38544111496391e-08,1.4316193282340934e-08,6.472214238960665e+18,2.7737196264586573e+18,5.662487e-09
0.0,1.0,-29.196408266371648,1.0374976552775632,4.652173741842417e-15,4.3745832930748846e-08,4.487506740645005e-08,8.202248328600975e-10,8.616093248038728e-10,9.749160117476101e-10,9.01212810674502e-10,9.113459931148263e-10,9.243487369340391e-10,6.553348264943225e-10,1.38544111496391e-08,1.4316193282340934e-08,6.472214238960665e+18,2.7737196264586573e+18,4.478719e-09
1.0,0.0,-29.196408266371648,1.0374976552775632,4.652173741842417e-15,4.3745832930748846e-08,4.487506740645005e-08,8.202248328600975e-10,8.616093248038728e-10,9.749160117476101e-10,9.01212810674502e-10,9.113459931148263e-10,9.243487369340391e-10,6.553348264943225e-10,1.38544111496391e-08,1.4316193282340934e-08,6.472214238960665e+18,2.7737196264586573e+18,5.081392e-09
1.0,1.0,-29.196408266371648,1.0374976552775632,4.652173741842417e-15,4.3745832930748846e-08,4.487506740645005e-08,8.202248328600975e-10,8.616093248038728e-10,9.749160117476101e-10,9.01212810674502e-10,9.113459931148263e-10,9.243487369340391e-10,6.553348264943225e-10,1.38544111496391e-08,1.4316193282340934e-08,6.472214238960665e+18,2.7737196264586573e+18,5.426112e-09
0.0,0.0,115.04040506892512,0.9431015354227116,2.9791728327752447e-15,4.596331641499415e-08,4.74042954440657e-08,9.181895857307811e-10,8.824370638716668e-10,8.326403505488581e-10,8.947665980549752e-10,8.844817689876896e-10,9.762253510956808e-10,6.301103400365665e-10,1.3607864482109657e-08,1.4610019127704586e-08,6.441116160593682e+18,2.7449905744820004e+18,1.078959e-08
0.0,1.0,115.04040506892512,0.9431015354227116,2.9791728327752447e-15,4.596331641499415e-08,4.74042954440657e-08,9.181895857307811e-10,8.824370638716668e-10,8.326403505488581e-10,8.947665980549752e-10,8.844817689876896e-10,9.762253510956808e-10,6.301103400365665e-10,1.3607864482109657e-08,1.4610019127704586e-08,6.441116160593682e+18,2.7449905744820004e+18,1.15122e-08
1.0,0.0,115.04040506892512,0.9431015354227116,2.9791728327752447e-15,4.596331641499415e-08,4.74042954440657e-08,9.181895857307811e-10,8.824370638716668e-10,8.326403505488581e-10,8.947665980549752e-10,8.844817689876896e-10,9.762253510956808e-10,6.301103400365665e-10,1.3607864482109657e-08,1.4610019127704586e-08,6.441116160593682e+18,2.7449905744820004e+18,1.11965e-08
1.0,1.0,115.04040506892512,0.9431015354227116,2.9791728327752447e-15,4.596331641499415e-08,4.74042954440657e-08,9.181895857307811e-10,8.824370638716668e-10,8.326403505488581e-10,8.947665980549752e-10,8.844817689876896e-10,9.762253510956808e-10,6.301103400365665e-10,1.3607864482109657e-08,1.4610019127704586e-08,6.441116160593682e+18,2.7449905744820004e+18,1.534453e-08
0.0,0.0,38.932697915012895,1.089474118097785,4.454248926021477e-15,4.538819635101092e-08,4.56983837863424e-08,8.473232824968682e-10,8.921506366286727e-10,9.169202560522139e-10,8.74298528104176e-10,8.70339627191142e-10,9.309082411488687e-10,6.358764425015037e-10,1.3530145182260474e-08,1.3781860862174577e-08,6.547055587071627e+18,2.84151292715801e+18,3.385316e-09
0.0,1.0,38.932697915012895,1.089474118097785,4.454248926021477e-15,4.538819635101092e-08,4.56983837863424e-08,8.473232824968682e-10,8.921506366286727e-10,9.169202560522139e-10,8.74298528104176e-10,8.70339627191142e-10,9.309082411488687e-10,6.358764425015037e-10,1.3530145182260474e-08,1.3781860862174577e-08,6.547055587071627e+18,2.84151292715801e+18,5.120463e-09
1.0,0.0,38.932697915012895,1.089474118097785,4.454248926021477e-15,4.538819635101092e-08,4.56983837863424e-08,8.473232824968682e-10,8.921506366286727e-10,9.169202560522139e-10,8.74298528104176e-10,8.70339627191142e-10,9.309082411488687e-10,6.358764425015037e-10,1.3530145182260474e-08,1.3781860862174577e-08,6.547055587071627e+18,2.84151292715801e+18,4.271492e-09
1.0,1.0,38.932697915012895,1.089474118097785,4.454248926021477e-15,4.538819635101092e-08,4.56983837863424e-08,8.473232824968682e-10,8.921506366286727e-10,9.169202560522139e-10,8.74298528104176e-10,8.70339627191142e-10,9.309082411488687e-10,6.358764425015037e-10,1.3530145182260474e-08,1.3781860862174577e-08,6.547055587071627e+18,2.84151292715801e+18,8.348703e-09
0.0,0.0,19.63914919829425,1.0461711613540317,1.5399310142366893e-15,4.6560358446374336e-08,4.3691762403343764e-08,9.135280338541771e-10,8.945326564863018e-10,8.61463431060224e-10,9.658816155331835e-10,9.043280924502099e-10,9.053632210409675e-10,6.115471956709126e-10,1.4784735800924753e-08,1.3598595087035156e-08,6.5169457559033e+18,2.8954232834279265e+18,1.852641e-09
0.0,1.0,19.63914919829425,1.0461711613540317,1.5399310142366893e-15,4.6560358446374336e-08,4.3691762403343764e-08,9.135280338541771e-10,8.945326564863018e-10,8.61463431060224e-10,9.658816155331835e-10,9.043280924502099e-10,9.053632210409675e-10,6.115471956709126e-10,1.4784735800924753e-08,1.3598595087035156e-08,6.5169457559033e+18,2.8954232834279265e+18,3.154759e-09
1.0,0.0,19.63914919829425,1.0461711613540317,1.5399310142366893e-15,4.6560358446374336e-08,4.3691762403343764e-08,9.135280338541771e-10,8.945326564863018e-10,8.61463431060224e-10,9.658816155331835e-10,9.043280924502099e-10,9.053632210409675e-10,6.115471956709126e-10,1.4784735800924753e-08,1.3598595087035156e-08,6.5169457559033e+18,2.8954232834279265e+18,2.517877e-09
1.0,1.0,19.63914919829425,1.0461711613540317,1.5399310142366893e-15,4.6560358446374336e-08,4.3691762403343764e-08,9.135280338541771e-10,8.945326564863018e-10,8.61463431060224e-10,9.658816155331835e-10,9.043280924502099e-10,9.053632210409675e-10,6.115471956709126e-10,1.4784735800924753e-08,1.3598595087035156e-08,6.5169457559033e+18,2.8954232834279265e+18,5.690017e-09
0.0,0.0,-7.379989821167143,0.9507883285190052,4.150878315055188e-15,4.4719963616828084e-08,4.67651804435758e-08,8.794796730678835e-10,8.93913094777e-10,8.96869695255159e-10,8.901796447265232e-10,9.733793030074564e-10,9.34302306947714e-10,6.39743846614113e-10,1.3630266224490465e-08,1.4400915289966581e-08,6.804318194903604e+18,2.753500248931963e+18,1.046237e-08
0.0,1.0,-7.379989821167143,0.9507883285190052,4.150878315055188e-15,4.4719963616828084e-08,4.67651804435758e-08,8.794796730678835e-10,8.93913094777e-10,8.96869695255159e-10,8.901796447265232e-10,9.733793030074564e-10,9.34302306947714e-10,6.39743846614113e-10,1.3630266224490465e-08,1.4400915289966581e-08,6.804318194903604e+18,2.753500248931963e+18,7.916774e-09
1.0,0.0,-7.379989821167143,0.9507883285190052,4.150878315055188e-15,4.4719963616828084e-08,4.67651804435758e-08,8.794796730678835e-10,8.93913094777e-10,8.96869695255159e-10,8.901796447265232e-10,9.733793030074564e-10,9.34302306947714e-10,6.39743846614113e-10,1.3630266224490465e-08,1.4400915289966581e-08,6.804318194903604e+18,2.753500248931963e+18,9.207224e-09
